"","year","Coverage","variable","dlm.geomean","dlm.lower","dlm.upper","fixed.effects","lower.whisker","q.25","median","q.75","upper.whisker","N","Ntotal"
"109",1908,0.0383838383838384,"BvB",3.25664743870378,2.68860298087974,3.94470757320427,2.93646679731709,1.22167848133565,1.98327272727273,2,2.51304702469053,2.7464511041012,19,495
"110",1909,0.0383838383838384,"BvB",3.25059026828961,2.69525713633232,3.9203447232785,2.9116014523983,1.21331082050458,1.98060606060606,2,2.51066396733639,2.7464511041012,19,495
"111",1910,0.0505050505050505,"BvB",3.26405514550431,2.72256997802244,3.91323495039486,3.98483101566339,1.88915662650602,2,2,2.50481936869408,3.21874730271306,25,495
"112",1911,0.0505050505050505,"BvB",3.23049352835694,2.70267854263759,3.86138723940559,3.97975148340955,1.87951807228916,1.98787878787879,2,2.50221022185381,3.21874730271306,25,495
"113",1912,0.0505050505050505,"BvB",3.19440559326307,2.68144558512335,3.80549474913209,3.97143151697768,1.21331082050458,1.97604790419162,2,2.50091237676082,3.21874730271306,25,495
"114",1913,0.0505050505050505,"BvB",3.15546959545294,2.65871254609035,3.74504132929668,3.95920424264985,1.21331082050458,1.96407185628743,2,2.50091237676082,3.21874730271306,25,495
"115",1914,0.0545454545454545,"BvB",3.11608999301942,2.63757378740146,3.68141998186981,3.79726201251724,1.22167848133565,1.95461933276305,2,2.48964601253658,3.21874730271306,27,495
"116",1915,0.0646464646464646,"BvB",3.08275305003118,2.62223168435271,3.62415206260556,3.59657764722004,1.23004614216671,1.92828571428571,2,2.4577823254963,3.21874730271306,32,495
"117",1916,0.0868686868686869,"BvB",3.04988183779052,2.60708580662544,3.56788380376499,3.27688904078637,1.23004614216671,1.91522668947819,2,2.49694042455815,3.21874730271306,43,495
"118",1917,0.0909090909090909,"BvB",3.03395006053319,2.59660919914678,3.54495122825335,3.25386163483492,1.23841380299778,1.90933333333333,2,2.49296847235548,3.21497827776843,45,495
"119",1918,0.0909090909090909,"BvB",3.02076101334553,2.58681120880016,3.52750794828229,3.24640600839882,1.24678146382885,1.8984375,2,2.48850078692115,3.21497827776843,45,495
"120",1919,0.0909090909090909,"BvB",3.00912484121211,2.57843637348728,3.51175324824996,3.24121069868594,1.24678146382885,1.8887171561051,2,2.48850078692115,3.21497827776843,45,495
"121",1920,0.0909090909090909,"BvB",2.99685084489852,2.56963277532157,3.49509668183814,3.23491443579704,1.25514912465991,1.8887171561051,2,2.48403310148682,3.21120925282381,45,495
"122",1921,0.0909090909090909,"BvB",2.98101384594968,2.55792137278142,3.47408784503832,3.2229728529815,1.25514912465991,1.87234042553191,2,2.48403310148682,3.21120925282381,45,495
"123",1922,0.0909090909090909,"BvB",2.96673211949489,2.54769758174472,3.45468768817341,3.21342998324994,1.25514912465991,1.8515625,2,2.48403310148682,3.41895455626671,45,495
"124",1923,0.0909090909090909,"BvB",2.95111029189227,2.53651175859299,3.43347588490715,3.20178442727422,1.26351678549098,1.84,2,2.4839748247105,3.44802445904154,45,495
"125",1924,0.0909090909090909,"BvB",2.9360494275858,2.52601726843572,3.41263947358729,3.19105693884723,1.25514912465991,1.83466666666667,2,2.47956541605249,3.40527873804165,45,495
"126",1925,0.0909090909090909,"BvB",2.9178053337932,2.51304069814399,3.38776366502929,3.17538042704272,1.25514912465991,1.81,2,2.47956541605249,3.39844082892911,45,495
"127",1926,0.0909090909090909,"BvB",2.89372051402935,2.49533346122407,3.35571118787733,3.15056583845652,1.25514912465991,1.78723404255319,2,2.47702664338263,3.38476501070405,45,495
"128",1927,0.0929292929292929,"BvB",2.86776067051016,2.47672696678943,3.32053204636669,3.11714477110278,1.25514912465991,1.78571428571429,1.9972602739726,2.4735525527187,3.37792710159151,46,495
"129",1928,0.096969696969697,"BvB",2.84199996193195,2.45858411813836,3.28520945207159,3.08079548499354,1.24678146382885,1.78280374605666,1.99612648712453,2.4765589843856,3.36425128336645,48,495
"130",1929,0.096969696969697,"BvB",2.81772825480047,2.44042042596027,3.25337078539521,3.05429999275193,1.24678146382885,1.78445010332915,1.99612648712453,2.47482193905363,3.35057546514138,48,495
"131",1930,0.098989898989899,"BvB",2.7935672136641,2.42302199878304,3.22077875528104,3.02761235241108,1.24678146382885,1.80846463497046,1.99546485260771,2.47509773061817,3.33006173780378,49,495
"132",1931,0.103030303030303,"BvB",2.76400395199445,2.40124870406854,3.18156042466431,3.03816957549071,1.24678146382885,1.80423231748523,2,2.57700489987769,3.66666666666381,51,495
"133",1932,0.103030303030303,"BvB",2.7411210141606,2.38403276796652,3.15169510890647,3.01806797607897,1.2008281573499,1.80423231748523,2,2.58022613453217,3.65476190475906,51,495
"134",1933,0.103030303030303,"BvB",2.71517340669456,2.3644298676293,3.11794683756598,2.99353505331353,1.14699792960663,1.80078404162316,2,2.56821229326682,3.64285714285431,51,495
"135",1934,0.103030303030303,"BvB",2.69138804609531,2.34700009357468,3.08630989597966,2.97263102954931,1.11801242236025,1.80259892365583,2,2.5484301115431,3.64285714285431,51,495
"136",1935,0.107070707070707,"BvB",2.67299077666819,2.33530822869265,3.0595017841191,2.99672027927695,1.09730848861284,1.776,1.99546485260771,2.49337950815611,3.52018454304477,53,495
"137",1936,0.107070707070707,"BvB",2.64754216281398,2.31645730036963,3.02594807284351,2.97738004922371,1.06832298136646,1.768,1.99452054794521,2.49337950815611,3.52018454304477,53,495
"138",1937,0.107070707070707,"BvB",2.61648558100737,2.29307869281867,2.98550451716261,2.94996468994103,1,1.76266666666667,1.99452054794521,2.45743179677546,3.38523404998177,53,495
"139",1938,0.107070707070707,"BvB",2.58689305166263,2.27137200300996,2.94624379092121,2.9254811316989,0.927536231884058,1.75466666666667,1.99452054794521,2.44829161801219,3.38523404998177,53,495
"140",1939,0.107070707070707,"BvB",2.55760707719758,2.25039509543467,2.90675800645026,2.90217216796662,0.819875776397516,1.752,1.99452054794521,2.44382393257786,3.38523404998177,53,495
"141",1940,0.117171717171717,"BvB",2.5275726045031,2.23088917891732,2.86371162288529,2.85443886970594,0.716356107660455,1.7568058076225,1.99612648712453,2.48584663955141,3.52018454304477,58,495
"142",1941,0.117171717171717,"BvB",2.49264921484315,2.20441626250236,2.81856934824328,2.8231659289366,0.782,1.76043557168784,1.99504788459207,2.47485130066259,3.51211072528549,58,495
"143",1942,0.117171717171717,"BvB",2.46796603428913,2.18743792275385,2.78447049081824,2.80827436458367,0.734,1.76266666666667,1.98951691114074,2.47485130066259,3.48841220054714,58,495
"144",1943,0.117171717171717,"BvB",2.43687151755021,2.16538292622875,2.74239845577324,2.7843590958057,0.65424430641822,1.69133858267717,1.98950833598811,2.48584663955141,3.60714285714005,58,495
"145",1944,0.121212121212121,"BvB",2.41444265018663,2.15224357274693,2.7085843743977,2.73148528692032,0.651,1.68366560562908,1.98362737236033,2.46036760063031,3.5952380952353,60,495
"146",1945,0.141414141414141,"BvB",2.39010588326042,2.13981573779132,2.66967198731445,2.66600226827739,0.587991718426501,1.65000000000019,1.99547638264345,2.40276825307047,3.47942144745295,70,495
"147",1946,0.147474747474747,"BvB",2.37221354552346,2.12926856793479,2.64287802408274,2.64624305553164,0.99471830982988,1.68985507246396,1.96551724137931,2.42595319084055,3.48809523809252,73,495
"148",1947,0.151515151515152,"BvB",2.34043746864441,2.10590300781247,2.60109203715161,2.61690413908916,0.96875,1.64974537537735,1.94827586206897,2.36880507222559,3.44345843507618,75,495
"149",1948,0.151515151515152,"BvB",2.30242927388076,2.07650454942758,2.55293472036189,2.58092018942896,0.505,1.61521346528932,1.94188034188034,2.36880507222559,3.45244918817037,75,495
"150",1949,0.153535353535354,"BvB",2.25593570989872,2.04026798641673,2.49440071651292,2.53227886437896,0.468,1.57695935175345,1.90959507263398,2.36536944847665,3.5205371882058,76,495
"151",1950,0.18989898989899,"BvB",2.22059085551973,2.01851766308881,2.4428935340958,2.39371645629368,0.434,1.56,1.94022340190223,2.36370913927169,3.56127886322912,94,495
"152",1951,0.206060606060606,"BvB",2.18671297300135,1.9930491358456,2.39919505259144,2.31937988467263,0.390062111801242,1.51965993623804,1.9079701120797,2.30245746681655,3.34283388251541,102,495
"153",1952,0.216161616161616,"BvB",2.14006197708269,1.95443313370952,2.34332154258073,2.27510295120313,0.361,1.4544997068474,1.89393939393939,2.36439718020587,3.59605961148149,107,495
"154",1953,0.216161616161616,"BvB",2.11287351688019,1.93203553191982,2.31063788661156,2.24900104824927,0.33,1.4746470326597,1.88990825688073,2.35807693707124,3.66477412635056,107,495
"155",1954,0.218181818181818,"BvB",2.10029245960642,1.92346766210906,2.29337279891815,2.23348002414531,0.301,1.47956561272504,1.90460014154282,2.33990951864377,3.55024993490211,108,495
"156",1955,0.224242424242424,"BvB",2.04540050211596,1.87684227365017,2.22909685741446,2.20729320730879,0.274,1.42960958662127,1.88571428571429,2.2757689127771,3.52437521292392,111,495
"157",1956,0.238383838383838,"BvB",1.99506687623297,1.8350781189511,2.16900403287303,2.15663624727996,0.0200408163404117,1.34023018605655,1.86197691197691,2.2400266843098,3.52437521292392,118,495
"158",1957,0.252525252525253,"BvB",1.9249094870629,1.77451122776777,2.08805471354824,2.04206760179739,0.0214285714434137,1.19225806451613,1.78681913665975,2.15563086548496,3.48841220054714,125,495
"159",1958,0.254545454545455,"BvB",1.89846779896809,1.75254681885646,2.05653848726877,2.02375881999424,0.0226530612401802,1.15180722891566,1.79486380248549,2.15070046683732,3.48153542003304,126,495
"160",1959,0.258585858585859,"BvB",1.88435551349495,1.74230931204436,2.03798239307604,2.00500134692376,0.0242857143025355,1.1665485471297,1.76858805370887,2.10166317105421,3.48841220054714,128,495
"161",1960,0.278787878787879,"BvB",1.84647085256741,1.71165120001997,1.99190968892565,1.93242616250373,0.0263265306304797,1.16568047337278,1.72141107300343,2,3.23712255772322,138,495
"162",1961,0.288888888888889,"BvB",1.80846455769227,1.67937784008192,1.94747362884671,1.86241722871393,0.0285714285912183,1.15997625339921,1.69230769230769,2,3.19271758436625,143,495
"163",1962,0.292929292929293,"BvB",1.78317590018996,1.65820665415104,1.91756334052718,1.84147932116945,0.0308163265519569,1.13433703368402,1.72038206919846,2.00997652558395,3.29960638556908,145,495
"164",1963,0.307070707070707,"BvB",1.76229172558933,1.6420476158113,1.89134108912316,1.84228815645489,0.031836734715929,1.10092112091334,1.68049566783344,2,3.3212015520052,152,495
"165",1964,0.313131313131313,"BvB",1.74697394385282,1.63017262703865,1.87214403547234,1.80928092091602,0.0324489796143122,1.05601528689097,1.67785234899329,1.97942972683007,3.1053494649435,155,495
"166",1965,0.331313131313131,"BvB",1.73106472235189,1.6187603666987,1.85116039076399,1.78784008771781,0.031836734715929,1.11737704918033,1.63576906091369,1.98771850512357,3.07485503484586,164,495
"167",1966,0.335353535353535,"BvB",1.67991497938304,1.5729482289123,1.7941558953323,1.73485079747808,0.0297959183879848,1.04587155963303,1.57615894039735,1.9746835443038,3.29411764578501,166,495
"168",1967,0.339393939393939,"BvB",1.63346468553855,1.53153285194094,1.74218063655642,1.66184989478166,0.0281632653256295,0.981174591117838,1.54031510658017,1.97413609830035,3.03391950233887,168,495
"169",1968,0.349494949494949,"BvB",1.59347754928171,1.49663893795031,1.69658201165227,1.63097537062203,0.0212244898106193,1.03829787234043,1.50371163222618,1.95897435897436,2.98129873120144,173,495
"170",1969,0.351515151515152,"BvB",1.55911379895743,1.46635680929053,1.65773829582146,1.58805061614688,0.0185918367475713,0.976525821596244,1.46727828746177,1.94827586206897,3.04160313031551,174,495
"171",1970,0.37979797979798,"BvB",1.56844379343476,1.47917724343776,1.66309747129877,1.57888089547974,0.017653061236717,0.938004246284501,1.49816369359916,1.91182200972546,3.20667736055674,188,495
"172",1971,0.387878787878788,"BvB",1.56704072893882,1.48016709336325,1.65901313247914,1.58005435137817,0.0172040816445693,0.882645785738093,1.54115987460815,1.93296040925206,3.47981545424838,192,495
"173",1972,0.4,"BvB",1.55855458287795,1.47480840547241,1.64705624052352,1.58452581110981,0.0170000000117749,0.9169600937883,1.51166333794242,1.91106950013148,3.26453519115628,198,495
"174",1973,0.418181818181818,"BvB",1.53489375129318,1.45546888045848,1.61865283372924,1.57661496680633,0.0170408163383338,0.92631522328968,1.46,1.8922145951649,3.31021671834706,207,495
"175",1974,0.43030303030303,"BvB",1.49935087958143,1.42429149190318,1.57836585620384,1.55827605378218,0.0175306122570404,0.935038321796142,1.44993772543658,1.86666666666667,3.16037151710501,213,495
"176",1975,0.462626262626263,"BvB",1.47913401569058,1.40888791847967,1.55288253073661,1.53231502471374,0.0183673469514975,0.89468085106383,1.39092872570194,1.86046511627907,3.27859042994684,229,495
"177",1976,0.474747474747475,"BvB",1.43496970807049,1.36904306941675,1.504071061809,1.49452196904585,0.0186122449108508,0.868562997412801,1.33420365535248,1.85269824460822,3.14878892611803,235,495
"178",1977,0.509090909090909,"BvB",1.40925160620154,1.348060887911,1.47321987262695,1.41804668696481,0.0192653061357929,0.798815645940471,1.29925014557351,1.8334612254389,3.04914118020476,252,495
"179",1978,0.549494949494949,"BvB",1.37757771957149,1.32141830925284,1.43612386794672,1.39922775708629,0.0202244898099267,0.780433705001611,1.26685854602329,1.80368090202196,3.33815892813803,272,495
"180",1979,0.565656565656566,"BvB",1.36250458929302,1.3088967977309,1.4183079667265,1.37145586593238,0.0201224489935295,0.75437417654809,1.30186084473362,1.77625620201188,3.24543229124531,280,495
"181",1980,0.604040404040404,"BvB",1.35907340752765,1.30887574096452,1.41119624211821,1.3775410512207,0.0194693877685873,0.817906474889668,1.3040293040293,1.81155539251651,3.26558563939974,299,495
"182",1981,0.626262626262626,"BvB",1.3454157879763,1.29782280975718,1.39475406729409,1.38470979589083,0.0185918367475713,0.789325137937327,1.27860006682259,1.84883858042121,3.38789318617762,310,495
"183",1982,0.642424242424242,"BvB",1.30149115001179,1.25706859749935,1.34748351595816,1.3262234360301,0.0169795918484954,0.750566893424036,1.25917180819544,1.7909774681424,3.27966334373553,318,495
"184",1983,0.656565656565657,"BvB",1.29539240304705,1.25263877783979,1.33960524578829,1.33250068114824,0.0150408163369485,0.77,1.20874946457713,1.77011494252874,3.24213859151887,325,495
"185",1984,0.682828282828283,"BvB",1.26348567891492,1.22394169446539,1.30430727872245,1.27010336695271,0.0128367347027688,0.747800586449265,1.19434258078231,1.70892018779343,2.72660548532405,338,495
"186",1985,0.698989898989899,"BvB",1.22654893924239,1.18960238841148,1.26464297231745,1.22966092547059,0.0116530612325612,0.703363914373089,1.17211538461538,1.71951219512195,3.15958413664224,346,495
"187",1986,0.721212121212121,"BvB",1.22558488005079,1.19046873218508,1.26173687523241,1.23729235373121,0.0107346938849863,0.74536876296075,1.16015625,1.70178739414942,3.11830690920392,357,495
"188",1987,0.731313131313131,"BvB",1.22384106094107,1.18978968799502,1.25886697250617,1.23783467497979,0.0105918367420302,0.705969108446326,1.18200655933691,1.71455069046617,3.11494252880011,362,495
"189",1988,0.741414141414141,"BvB",1.20529832136829,1.17276879965076,1.23873012645444,1.22157642369512,0.007796875,0.691207349081365,1.14453125,1.66296903742852,3.03575245432728,367,495
"190",1989,0.743434343434343,"BvB",1.15072315935225,1.12015555508335,1.18212491422327,1.16595989278839,0.00985714286397031,0.666249847690995,1.08372859950025,1.63292720370945,2.98321780122396,368,495
"191",1990,0.77979797979798,"BvB",1.12581521149594,1.09845190733184,1.15386015716821,1.13968558050507,0.00965306123117589,0.621621621671523,1.03302101409214,1.60052219321149,2.84812869324401,386,495
"192",1991,0.8,"BvB",1.09184200702227,1.06681084772245,1.11746048593666,1.09983565619637,0.00948979592494036,0.631974921630094,1.01259259991766,1.57543766578249,2.95785440619149,396,495
"193",1992,0.812121212121212,"BvB",1.05779846512522,1.03452029137013,1.08160043080386,1.06071524908641,0.00132075471698113,0.626349892008639,0.99822628926438,1.57046979865772,2.95191765551669,402,495
"194",1993,0.83030303030303,"BvB",0.9984248099397,0.977731115452767,1.01955648679699,0.993894814828948,0.000943396226415094,0.58320400245048,0.957989056366888,1.54700133319911,2.88833789062864,411,495
"195",1994,0.836363636363636,"BvB",0.96294545060879,0.94351384148546,0.982777252518405,0.956879337106601,0.000754716981132075,0.528409090909091,0.928174603174603,1.50173010380623,2.83304094655057,414,495
"196",1995,0.878787878787879,"BvB",0.961025224155405,0.944470713217073,0.977869899551536,0.956996300075265,0.000754716981132075,0.569307762875187,0.950194362270357,1.53198374551108,2.79693486595828,435,495
"197",1996,0.892929292929293,"BvB",0.954089939684998,0.938743816583562,0.969686933673767,0.950297305201425,0.0030188679245283,0.571063829787234,0.903215114719949,1.52347142512112,2.94059405927317,442,495
"198",1997,0.898989898989899,"BvB",0.939781351226892,0.925188280119964,0.954604600048895,0.938436653176623,0.00245283018867925,0.541333333333333,0.915708812260536,1.48457350272232,2.89242053798793,445,495
"199",1998,0.931313131313131,"BvB",0.914973103523114,0.903313500744457,0.926783203705877,0.917707791525402,0.00584905660377358,0.52752880921895,0.892035398230088,1.41153846153846,2.71563330252498,461,495
"200",1999,0.953535353535354,"BvB",0.909858945568516,0.90035249876645,0.919465766980443,0.91169354206683,0.00339622641509434,0.540027434075344,0.911109693150473,1.40562397372742,2.62888052678305,472,495
"201",2000,0.957575757575758,"BvB",0.913401121819884,0.904302973986964,0.922590805671562,0.912856331949136,0.00169811320754717,0.52,0.932262663404259,1.39830508474576,2.66420085361352,474,495
"202",2001,0.95959595959596,"BvB",0.909600253959626,0.90077430842748,0.918512677662616,0.910024781867271,0.00283018867924528,0.530248622005573,0.941656757252226,1.39285714285714,2.62329874619104,475,495
"203",2002,0.961616161616162,"BvB",0.927340940428698,0.918589483453139,0.936175773058534,0.923708948769454,0.00226415094339623,0.560552603613177,0.928617326448652,1.41911350506774,2.67986607989385,476,495
"204",2003,0.963636363636364,"BvB",0.91668542777302,0.908271348634333,0.925177453582444,0.913742352504052,0.00113207547169811,0.529999999951344,0.93953488372093,1.44774193548387,2.75247524740047,477,495
"205",2004,0.96969696969697,"BvB",0.905955667285417,0.898363480238723,0.913612016895951,0.898499156191314,0.00358490566037736,0.528300415800416,0.885071701112234,1.44337396695157,2.71576424307536,480,495
"206",2005,0.955555555555556,"BvB",0.894804897171534,0.885724041125022,0.903978854390317,0.89534086379637,0.00395488721804511,0.492063492063492,0.884,1.45289256198347,2.72864701427811,473,495
"207",2006,0.94949494949495,"BvB",0.908426500118511,0.898577958579571,0.918382983065893,0.910365543564893,0.011187969924812,0.534640522875817,0.910668516837761,1.50843373493976,2.73631210980057,470,495
"208",2007,0.943434343434343,"BvB",0.91103879537959,0.900540589174456,0.921659386222186,0.918146340793189,0.0109172932330827,0.503059581320451,0.887128712871287,1.44583739045764,2.73631210980057,467,495
"209",2008,0.876767676767677,"BvB",0.924438105190716,0.908622743768739,0.94052874659949,0.95098247089617,0.00893233082706767,0.503055947338954,0.942839342083402,1.46153846153846,2.84202569908191,434,495
"210",2009,0.852525252525253,"BvB",0.948327989868816,0.930423822689021,0.966576687352528,0.980039399412394,0.018515625,0.53329307200944,0.972570658156342,1.53014553014553,3.01760268207871,422,495
"211",2010,0.797979797979798,"BvB",0.940572234069045,0.919520169680486,0.962106277461038,0.94691636258177,0.020390625,0.540007010903374,0.917460317460317,1.46455315317752,2.6232413614617,395,495
"212",2011,0.753535353535354,"BvB",0.942488191165202,0.918818029774853,0.966768132209507,0.961351143135052,0.023203125,0.514851485148515,0.96551724137931,1.46238478826883,2.63794406643507,373,495
"213",2012,0.654545454545455,"BvB",0.938735703324424,0.910122633443638,0.968248330844937,0.95449264043404,0.024296875,0.516001667708985,0.97742823088503,1.47462990774512,2.40402396566053,324,495
"214",2013,0.602020202020202,"BvB",0.954435884833806,0.92228537486534,0.987707149093083,0.962802451471757,0.0234982332155477,0.487248322147651,0.989343517003092,1.49038461538462,2.45096446150327,298,495
"215",2014,0.478787878787879,"BvB",0.969096441955845,0.930020391016021,1.00981432545311,0.967412019434312,0.0219434628975265,0.503448275862069,1.03930131004367,1.49295774647887,2.74937133256061,237,495
"216",2015,0.387878787878788,"BvB",1.01581198578909,0.968747372405715,1.06516313733095,1.05485020147287,0.0868852459016393,0.654364827731981,1.18690012277799,1.57400846798583,2.44798321396789,192,495
"217",2016,0.181818181818182,"BvB",1.02055657171271,0.957892908587726,1.08731958106005,0.994297884638018,0.0734426229508197,0.497584541062802,1.08806169883082,1.57004830917874,2,90,495
"218",2017,0.119191919191919,"BvB",1.06307001372128,0.984179245442431,1.14828458261719,1.10696548009123,0.144804088586031,0.619028941355674,1.11612903225806,1.60424430641822,2,59,495
"219",2018,0.0383838383838384,"BvB",1.1277468503313,1.01563634140994,1.2522326216356,1.31207671557741,0.373782771535581,0.77876400707726,1.06764168190128,1.30617860851506,2,19,495
